 ,Review,mua_sam
86,"Nghe mực khủng cũng đến ăn thử cho biêt như thế nào nhưng cảm thấy thất vọng.
Nước sốt HK hình như là tương hoisin có bán sẵn cũng ko có gì đặc biệt, mực thì đc leo teo có vài cục vs cục bắp và ít cải thảo độn vô. Hình chụp PR vs thực tế khác xa nhau.
Nói chung ăn cho biết chứ thật sự ko xứng đáng vs cái giá 55k",2
87,"Có 2 loại nước lèo là vị HongKong & Thái Lan
55k/hủ (hủ nhựa đựng phở) gồm: mực, chả mực, bắp cải, bánh gạo
Mình thử vị HongKong thấy lạ, chưa từng thấy bao giờ. Do chưa ăn ở bên HongKong nên không thể nhận xét vị này là ngon hay không",2
88,"Bánh cuốn nhân nhiều, tráng mỏng, chả mực ngon,cực thích chả mực ở đây. Gía hợp lí phù hợp với chất lượng sản phẩm !
Có bán chả mực đem về giá tương đối!",4
89,"Quán nằm gần chợ Tân Định , quán chuyên cung cấp sỉ lẻ ở các nơi , thấy để có cung cấp cho mấy nhà hàng lớn nữa . Thấy chủ yếu mua đem về ít người ngồi lại ăn . Mình mua đem về , thấy khách mua mới tráng bánh nên đợi hơi lâu nhưng bù lại được bánh nóng . Bánh cuốn nhân nhiều , bánh mỏng . Chả mực dai , dòn ăn rất ngon . Nhìn hộp bánh cuốn rất chất lượng . Giá cả vậy là hợp lí . Có thể mua chả mưac về chế biến hay ăn với món ăn khác cũng ngon",4
90,"Bị ghiền món này sau chuyến đi Hạ Long năm 2014. Về Sài Gòn tìm chỗ bán món này và Gia Phúc là lựa chọn của mình. Cửa hàng này ở chợ Tân Định. Có hai loại: chả mực và chả mực thì là. 180.000/ nửa kg. Nếu mua làm quà hay mang đi xa thì nên yêu cầu hút chân không
 Chả ngon, không quá dầu. Khi mua về nếu chưa ăn thì để tủ lạnh. Khi ăn chỉ cần cho vào microwave khoảng 1ph là có thể ăn được",4
91,"Ghé quán vào một buổi tối đầy mưa, vô quán chả biết ăn gì. Nghe nhân viên giới thiệu bánh cuốn mực nên mình cũng ăn thử. Chả mực của quán làm ngon, dai dai sực sực, thơm mùi mực. Bánh cuốn thì không ngon, bột nhiều quá, bánh có chút éc. Nước mắm khá lạt. Tóm lại bánh cuốn dở, chỉ có chả mực là ngon thôi :(",3
92,"Bánh ở đây ngon. lần đầu ghé quán là chạy ngang thấy đói nên tạt vào thôi. sau đó thì ghé dài dài luôn. nhiều lúc ở nhà mà cứ mơ mộng tới miếng chả mực :v tiếc là nó xa nhà mình quá xá xa.
-không gian rộng rãi thoáng đãng.
- món ăn rất ngon. vào quán gọi xong người ta mới làm nên mang lên là bánh nóng luôn. nhìn 1 phần có vẻ nhỏ nhưng ăn là đủ no ( đối với con gái như mình nhé) chả mực ngon, dai dai dẻo dẻo.
- Nước chấm ngon, không bị quá ngọt như một số nơi.
- Nhân viên phục vụ thân thiện. làm thức ăn cũng như tính tiền đều nhanh.
- khăn và nước miễn phí
- món ăn hơi dễ ngán",4
93,"Chả mực dai, tươi không tanh. Bánh cuốn nhân thịt nhiều có điều là hơi mắc nếu là bữa sáng vì đối với mấy anh con trai thì sẽ không đủ no cho một buổi sáng năng động.

Nhân viên phục vụ nhiệt tình, vui vẻ. Có bán chả mực kg đem về nữa. À quên, quan trọng là hành phi quán tự làm mỗi ngày nên đem ra còn nóng giòn nhai rùm rụm sướng miệng lắm lại thơm nữa, không bị yểu hôi dầu nghen 👍🏻",3
94,"Quán nổi tiếng với món chả mực cực chất,chả dai ,không bị mặn,vị mực dậy hương vị ,vừa lạ lạ vừa quen quen,bánh cuốn nóng nhân nhiều,cuốn nào cuốn đó nhìn chất lượng,bày trí món ăn đẹp,nước mắm dùng kèm pha chế không quá nhạt,vừa đủ de dùng với chả và bánh cuốn",3
95,"Đây là quán bánh cuốn chả mực duy nhất mình tới ở Sài Gòn đơn giản vì mình không biết có quán khác tương tự và quán này cũng gần nhà.

Về không gian: không có gì đáng nói, bình thường như các hàng bánh cuốn hay bánh ướt khác. Cảm giác không khí hơi ngột ngạt một chút.

Về phục vụ: ổn, thân thiên.

Về chất lượng: bánh cuốn có nhân thịt và mộc nhĩ khá ngon. Đi kèm miếng chả mực dai giòn rất ổn. Tuy nhiên 1 miếng là hơi ít, ăn chưa đã. Nước chấm pha bình thường. Giá 35k/phần. Phục vụ trà và khăn ướt miễn phí.

Quán cũng bán chả mực mang về đóng gói nửa ký.
Lâu lâu ghé ăn đổi vị cũng là một lựa chọn tốt.",4
96,"Quán chỉ phục vụ mỗi món bánh cuốn chả mực thôi nên cũng không cần phải loay hoay kiếm menu làm gì. Bánh cuốn nóng, làm ngay khi order nên không bị nguội, nhân nhiều nhưng ăn không ngán, nước trà miễn phí. Điểm nhấn là miếng chả mực nóng sực, thơm và ngậy mùi. Có điều 1 phần 35k chỉ có vẻn vẹn 1 miếng chả cỏn con này thôi, cắn 3 phát là hết :( Muốn ăn thêm thì phải order. Nói chung ăn vừa bụng, giá hơi cao tí nhưng chất lượng và đáng thử!!",4
97,"Quán nhỏ, hơi khó thấy, bên trong sạch sẽ, gọn gàng, không luộm thuộm như một số nơi, thức ăn lên nhanh, khăn và trà miễn phí, nhưng mà trà đắng quá uống không nổi :(
_ Bánh cuốn võ mỏng, mịn, không bị nhão hay khô, nhân cả lượng và vị đều vừa phải, không quá nhiều nên không gây ngán, thịt tương đối nhiều, vài nơi toàn thấy củ sắn với nấm, cứ như đồ chay ýh
_ Chả mực không bị tanh, ngoài giòn xốp, trong vừa chín tới, giữ được vị ngọt của mực, rất vừa miệng. Muốn ăn thêm thì phải gọi trước, quán không chiên sẵn, sợ nguội không ngon
Quán có cả loại hút chân không, mua làm quà hay về ăn đều tiện, lần nào ghé mình cũng mua 1 túi, thằng em nhà mình ghiền món này lắm, chiên lên chấm tương an không cũng ngon",4
98,"Bánh cuốn nóng hổi ăn với chả mực Gia Phúc giòn và thơm. 35k 1 phần. Nước chấm ngon lắm, trà và khăn lạnh Free
Quán nằm gần Chợ Tân Định con đường Nguyễn Hữu Cầu đông đúc. Quán có bán Chả Mực hút túi chân không về khi nào cần ăn chiên nóng lên chấm tương hết là hết sảy luôn.",4
99,"Hôm trước đi chơi với bạn vô tình ngang quán này, nhớ lại trên foody quán này cũng có nhiều review, nên quyết định vào ăn thử.
Quán ở bên ngòai nhìn hơi nhỏ, ko để ý sẽ đi qua luôn. 
Quán trông rất sạch sẽ, Decor đỏ trắng rất ok.
Về phần bánh cuốn, lúc đầu ăn ngon, nhưng về sau thì hơi ngán, trong bánh có sắn, đậu và thịt.
Chả mực quán làm rất vừa ăn, mình phải order 1 phần nữa để ăn thêm ^^
Quá có phục vụ trà miễn phí, nhưng đối với mình thì trà hơi khó uống.
Order khoảng 5 - 10 phút thì có, bánh nóng và chả cũng nóng luôn.
Nếu bạn muốn ăn thêm chả thì phải gọi từ đầu, để gọi giữa chừng thì sẽ phải đợi hơi lâu, vì khi bạn order thì chả mới được chiên nóng lại.
Mình sẽ ủng hộ quá thường xuyên.",4
100,"Definately need to have beer with!! Plain and dill, 2 kinds available. Both are good, but i prefer dill.",3
101,"Đó giờ toàn ăn bánh cuốn vs chả lụa hay chả bò , lần này được nếm món mới là chả mực vs bánh cuốn . Chả mực ngon , dai , ben trong còn vài miếng mực cuzng nua ăn zô rất đã , 1 phân dc 1 miếng to . Bánh cuốn ngon , nhân nhìu lắm , nước măm thơm , quán theo dạng gia đình thích hợp cho ăn sáng , ăn tối . Nhân vien nhiẹt tình",4
102,"Chả ở đây ăn rất ngon, được làm hầu hết bởi mực quết thành nên vì thế giá cả hơi cao hơn so với chả thường, ăn có độ dai và mùi vị của mực, hòa lẫn trong đó còn có những miếng mực nguyên dòn dòn. Quán này còn bán chả mực kèm với bánh cuốn, nước chấm vừa miệng.",4
103,"Mình ăn ở đây rồi (chi nhánh trên đường Lê Văn Sỹ) ko có gì đặc sắc,đĩa bánh lèo tèo vài miếng chả mực đúng 1 miếng duy nhất,nước chấm ko ngon, được mỗi cái quán nhìn sạch sẽ.Mong chủ quán đọc được góp ý này nên cân chỉnh lại",2
104,"Vừa bước vào quán thấy ngay bảng mà chả mực GP giới thiệu cung cấp cho các nhà hàng và quán ăn có tiếng trong SG. Không gian sáng bưng, sạch sẽ và thông thoáng.
Nhìn ngay quầy chả đang được cân, đóng gói chân không mà hấp dẫn gì đâu. Phía trong có quầy bánh cuốn chả mực, khi nào khách gọi thì mới làm, đứng nhìn nhân viên tráng bánh và cuốn nhân rất  lành nghề, thao tác thoăn thoắt trông thật chuyên nghiệp.
Bánh cuốn nhân khá nhiều, lớp bột mỏng cuốn đều tay nên ăn k bị ngán, nước mắm vừa ăn có thể chan nhiều mà k sợ mặn (tuy nhiên k có ớt xay). Đặc biệt chả mực ăn ngon cực kì, dường như chả được quết khá kĩ trộn lẫn cùng mực tươi cắt nhỏ nên có độ dai và giòn khá ok, vị thơm ngon và tươi. Được free trà la hán quả và khăn lạnh nữa. Giá quá ổn luôn.",4
105,"Chả mực Gia Phúc rất nổi tiếng nha, bỏ mối cho các nhà hàng trong sài gòn rất nhiều. 
Quán rất sạch sẽ bàn ghế ngồi thoáng mát.
Mình hay mua chả ở đây về nhà bỏ tủ lạnh thèm thì lấy ra chiên chấm tương ớt ăn. Hôm nay đói bụng nên ghé quán ăn Bánh cuốn. 
Nhân viên đổ bánh rất nhanh và nhìn rất hấp dẫn,thích hành phi giòn tan của quán tự Phi. Bánh cuốn nóng hổi nhân thịt nhiều và kèm 1 miếng chả mực nóng giòn ăn sực sực và cảm nhận được Mực rất Tươi. Kèm 1 ly trà hán quả và khăn lạnh là 35k nhé. Giá hợp lý lắm luôn. Nước chấm theo mình là vừa ăn và mình húp nước mắm rất nhiều ăn kèm giá và rau húng lũi. Một dĩa bánh cuốn chả mực rất tốt cho sức khoẻ và k sợ mập lắm hihi. 
Mình cũng hay mua chả để gửi qua nước ngoài cho Dì của mình cứ bỏ tủ đồn và chiên ăn là rất ngon. 1 lạng 35k nhé. Có túi ép chân không nữa nha.",4
106,"Nằm ngay gần chợ Tân Định chả mực Gia Phúc gia truyền khá là nổi tiếng bởi chất lượng chả mực ở đây khá là nức tiếng gần xa lắm luôn. Ăn chả mực ở đây cảm nhận ngay được độ tươi của từng miếng chả. Chả được giã đều tay bề mặt chả mịn chắc nhưng khi ăn vào có cảm giác sực sực của từng lát mực hơi bị ngon. Vị lạ nhưng đã cắn vào rồi là mê luôn. Chả được chiên hằng ngày nên luôn đảm bảo đồ tươi mới. Giá 35k/1 lạng. Mà ở đây có đóng gói chân không để gửi đi xa làm quà biếu hay tặng là quá chuẩn luôn.
Không chỉ phục vụ chả mực mang về mà quán còn có không gian cho bạn thưởng thức tại chỗ nữa chứ. Không gian sạch sẽ, thoáng mát nên bạn an tâm chất lượng vệ sinh. Chả mức có thể kết hợp nhiều món nhưng tới quán bạn có thể ăn bánh cuốn chả mực hấp dẫn này. Một phần 35k với dĩa bánh cuốn nóng hổi với nhân thịt nhiều ngon kèm 1 miếng chả mực chất lượng kèm theo nước trà la hán thơm đậm đà + khăn lạnh miễn phí >>> quá chuẩn cho 1 bữa chất lượng luôn.",4
107,"Không gian quán khá sạch sẽ, nhân viên thân thiện.
Cuốn bánh trực tiếp mình có thể nhìn được quy trình luôn.
Có trà, khăn lạnh.
Khá vắng khách.
Bánh cuốn khá to, nhân nhiều, chả mực ngon nhưng ít, một người ăn không no.
Có lẽ sẽ quay lại.",3
108,"Chưa từng ăn chả mmực ở đâu mà ngon như thế, có ra Hạ Long ăn rồi, nhưng cảm nhận bản thân thì Chả mực Gia Phúc Ngon hơn, một phần bánh cuốn chả mực 35k cũng tạm ổn, nhưng để ăn chả mực cho đã mình đã gọi thêm 3 lạng 105k nữa tổng thiệt hại cho hai người no nê là 175k. có nước mát, trà đá, khăn lạnh miễn phí nha, rất sạch sẽ và nhân viên rất lịch sự. nói chung là sẽ quay lại thưởng thức và giới thiệu cho ai có tâm hồn ăn uống.",4
109,"Ăn từ hồi quán mới mở, 2 đứa mình đi ăn thì thấy rất ngon (vì ông xã mình rất thích ăn mực, món gì liên quan đến mực là hay đi ăn thử). Gọi 2 dĩa bánh cuốn và 100 gram chả. Chả hồi ấy có miếng mực ăn giòn giòn, còn lần gần đây nhất thì ăn miếng chả nhỏ hơn, ít mực hơn. Giá 1 dĩa bánh cuốn 35k, chả mực 350k/kg",4
110,"Quán nằm bên hông Chợ Tân Định, Quán nhỏ nhưng đông khách lắm.
Thấy người ta mua chả mực mang về không à.
Mình thích chả mực vừa dai vừa ngon lại lạ miệng, Còn bánh cuốn nhiều nhân nhưng vỏ bánh không ngon cho lắm.
Phục vụ nhanh. Có khăn lạnh free nhé.",4
111,"Quán lớn nhưng lại không bán ăn tại chỗ. Mua về thì được yêu cầu chiên lại vì chỉ mới chiên sơ.300000/1kg, mình mua 200.000 thì được khoảng 17 miếng. Hình như có thơm mùi bơ, chả không có gì đặc biệt. Nhưng phục vụ có vẻ chảnh, không nhiệt tình với khách.",3
112,"2 chị em mới bước vào đã được hỏi là ăn bánh cuốn à. Ở đây ngoài bán chả mực mang về thì chỉ có món này thôi, mình tưởng còn có xôi chả mực hay món gì nữa thì để ăn thử luôn. Bánh cuốn tráng tại chỗ, mỗi dĩa được đúng 1 miếng chả mực và 4-5 cuốn cắt làm đôi gì đó. Chả mực nhỏ và mỏng ko cảm nhận được rõ hương vị như mình ăn ở ngoài kia.
Anh chủ thấy mình tự đi rót nước thì chạy ra bảo để anh múc cho. 1 ly trà đá có vị nhân trần nhưng ly hơi nhỏ. Nói chung họ chẳng niềm nở mà cũng chẳng khó chịu. Bàn kế bên là 2 người ăn với giá bình thường. Có dịp sẽ ghé lại mua chả về chiên ăn",3
113,"Một dĩa bánh cuốn chả 35k, chỉ được duy nhất 1 cực chả, khá bé (chừng hai miệng là hết cục chả ngay) nhưng ăn ngon, nhìn bên ngoài giống như mực lăn bột, ăn vào thì dai dai đúng chất chả, quán sạch sẽ, phục vụ tạm ổn, (chả thì ngon nhưng bánh cuốn của nó thì hổng ngon ]]]] )",3
114,"Nghe nói món này là đặc ản của Hạ Long đó, không nhiều chỗ bán món này ở Sài gòn đâu, tiệm này ở chợ Tân Định, bán chả mực loại chưa chiên hoăc chiên rồi, cái nào cũng ngon và hấp dẫn hết. Chỉ mua đem về chứ không có ăn tại chỗ đâu nha :))
Chả mực ngon, thơm, không nghe mùi tanh, cảm giận được thịt, râu mực dai giòn sực sực luôn, tại tiệm chỉ giã nát chứ ko xay nhuyễn đâu nên ăn miếng chả vô thích lắm, cái này chấm tương ớt hoặc nước tương đều ngon, khá giống món mực chiên bột đó.
Buôn bán cũng chuyên nghiệp lắm, cân điện tử đàng hoàng nha, phục vụ chu đáo, mua đem về là bỏ bao lịch sự, hướng dẫn sử dụng kĩ càng, để được 6 tháng trong tủ lạnh lận, cứ đông đá khi nào muốn ăn thì rã đông 
Có thể mua về để ăn kèm với bánh mì, cơm, đã tiệc là ok luôn đó :)) Mua nửa ký được tặng 1 cái dĩa xinh xinh nữa",4
115,"Được mẹ cung cấp đồ ăn mùa dịch ngon bổ rẻ, vì gần nhà và cũng may gặp đc chủ shop có tâm tư vấn cho bà ngoại toàn món tụi nhỏ nhà mình rất thích! Trong đó là món bánh phòng tôm này! Cảm ơn shop đã tu vấn cho mẹ mình, rất yên tâm khi chọn đồ ăn của shop!",4
116,"Đang phân vân ko biết nên mua đồ an o đâu vua ngon vua sạch thì mình vô tình biết shop qua gioi thiệu của 1 chi làm cùng công ty, thấy c hay mua cho cả nhà nên mình dat thu cùng c 1 lần đó và đúng thật ko làm mình thất vọng! Món ngon, vua miệng, đóng gói sạch sẽ đến gio mình đã mua rất nhiều lần ròi! Sẽ tiếp tục ủng hộ shop!",4
117,"Món ngon, sạch sẽ, mình cùng quận nên đat đc ship liền trong ngày mặc dù hơi lâu teo nhug ko sao! Shop uy tính nên mình chuyển khoản truoc ko gì đáng ngại hết vì đã mua nhiều lần! Con trai mình rất thích khô gà bơ và cơm cháy tròn, nhug dịch shop ko còn lấy com cháy chà bong này bé cũng rất thích! Cảm on shop đã tu vấn nhiệt tình cho mình! Cần lam nhung shop nhu thế này! 👍🏻👍🏻",5
118,"Mua hàng lần đầu, cảm nhận đầu tiên là shop tư vấn nhiệt tình dễ thương, mình mua trực tiếp trên trang page của shop, đóng gói kỹ 2 lớp bao , món ăn vệ sinh sạch sẽ , đặc biệt khá lạ miệng rất ngon , giá cả hợp lý. Chắc chắn sẽ quay lại mua tiếp ..",5
119,"Nói chuyện với khách hàng mà một câu Ủa bạn hai câu Ủa bạn. 
Gửi hàng sai nhưng không chịu xin lỗi, cãi tay đôi với khách thậm chí là voice chat để ỦA khách. 
Thái độ nói chuyện với khách tệ, mặc dù là đi mua chứ không phải đi xin.
Đã mua nhiều lần nhưng gặp sự cố là bắt đầu cãi tay đôi. Lần này là lần cuối mua tại shop này",2
120,"Khô heo đậm đà, troi mưa mình ngồi ăn thoáng cái hết hủ luôn! Quan trọng là sạch sẽ, ko như các khô tràn lan trên mạng! Cho con mình ăn cũng rất rất yên tâm! Sẽ ủng hộ hoài nha shop!",4
121,"Vừa ghé shop buổi tối ngày mưa, shop bán nhiều món đa dạng, sạch sẽ, chủ yếu là các món khô, đóng gói đẹp mắt, nhưng ko có hàng dùng thử . Mình mua cơm cháy chà bông, bánh tráng sate, rong biển, khô bò giòn ăn giá trung bình so với thị trường nhưng rất ngon, nói chung là ổn. Biết mua nhiều mình đặt hàng giao tận nơi rồi hihi

Sẽ ủng hộ shop những ngày mưa vì rất hay đói bụng",5
122,"Mua bịch kẹo milo giá 150k. Ăn xong bị tiêu chảy. Lúc đầu ko tin kẹo dởm, ngày hum s ăn thêm vài cục nữa, lại đi tiêu chảy nữa. Trả lời tin nhắn khách thì quá lâu. Đợi đến h đóng cửa lun mà vẫn chưa thấy trả lời. Thái độ hách dịch.",2
123,Mình mua một hũ chân gà sả tắc giá 100k quá mắc . Trong hủ chỉ có khoảng 5 cái chân gà kèm theo 1 đống sả tắc. Không biết Chuchu shop có thử đồ mình làm k. Vị chẳng có gì đặt biệt mà lấy tận 100k. Quá lời luôn. Còn khách hàng thì k muốn mua thêm lần nào nữa,2
124,Mình thấy khô heo ăn ngon. Kiểu hok phải tẩm ướp nhiều như mí chổ khác. Vs cà na và mí món ngâm ăn cũng được. Còn lại mấy món có dầu kiểu như rong biển j đó thì hơi bị hôi dầu.,4
125,"Thấy post da gà chiên mắm ớt làm mới mỗi ngày nên đặt ăn thử. Ai dè ăn miếng nào cũng bị gắt dầu, bị hôi dầu làm giục thùng rác nguyên hộp. 
Khô bò sợi : cay và quá ngọt.
Rong biển chấy tỏi: ăn bình thường.
Nói chung mua ăn thử cho biết chứ ko ủng hộ lần sau!",3
126,"Mình mới đặt 1 hủ chân gà xả tắc ở shop qua delivery now, mình cảm thấy vô cùng thất vọng vì chân gà ngâm rất chua và có mùi lên men, giống như shop đã để lâu lắm rồi h đem giao cho mình. 100k cho 1 hũ chân gà đâu phải rẻ mà mình chỉ ăn dc 1 miếng rồi bỏ luôn. Mong shop có phản hồi thích đáng",0
127,"Hôm qua mình có tiện đường đi ngang shop, cũng ngay lúc đang thèm khô gà. Ghé shop thấy có 4 loại khô gà, đang phân vân thì mình đc tư vấn loại mới nhất khô gà vị heo cháy tỏi, mắc nhất trong 4 loại khô gà, thấy cũg là lạ nên mua thử coi sao. Mình mua bịch 500g là 200k, minh dùng thử thì thấy vị rất ngon, là lạ mà đặc biệt là trog đó có nhữg miếng tỏi lát được sấy giòn lên ăn cùng với khô rất ngon. Shop tư vấn rất nhiệt tình và nc rất vui vẻ. Mình chắc chắn sẽ quay lại",4
128,"Sáng nay vc mình có ghé shop mua khô bò của ChuChu, vi ko đợi giao hàng dc do chiều nay cả nhà mình ra Bắc ăn Tết , mình thấy khô bò ở đây sạch ngon năm nào cũng ghé shop ủng hộ , đúng vị ox thích nên sẵn mua làm quà biếu Tết luôn. Shop có nhiều món ăn lạ miệng, giá cả lại ok nên GĐ mình sẽ ủng hộ shop quài quài :))",5
129,Sau một ngày dài mệt mỏi với những con số mà nằm coi tivi cùng với hũ khô gà của ChuchuShop thì quả là tuyệt vời!,5
130,"Biết shop ở trên facebook, thấy nhiều món mình thích mà còn gần nhà nữa.
_Vị trí: trong 64 Đồng Đen, đầu hẻm là tiệm bún mắm, đi vào tí thì tiệm bên tay phải.
Trước nhà có con cún pug chỉ toàn ngủ chứ chẳng canh nhà bao giờ.
Shop có nhiều món ăn chơi lắm mà giá cũng ok, bao bì sạch sẽ và chuyên nghiệp luôn. Da heo phô mai thì hơi cay nên con bạn không biết ăn cay của mình ăn hơi khổ sở. Các món khô gà, da gà chiên nước mắm, cơm cháy đều ngon. Có món cơm cháy trứng muối thì vị trứng muối không rõ lắm. Mình đặc biệt thích rong biển cháy tỏi.",4
131,"Shop bán đồ ăn cực ngon, giá cả hợp lý, phong cách chuyên nghiệp, sạch sẽ. 
Không thể chê bất kì món nào. bạn nào muốn mua quà vặt đặc sản SG thì ghé ChuChu là rất hợp lý luôn nha",4
132,"Nghiện bắp mỹ và đậu phộng tỏi ớt ChuChu lâu rồi, nay chở bà xã qua shop thì mới biết shop có nhiều món ngon đến như vậy. không những có đồ khô mang theo đi chơi ăn mà còn một nhà trái cây đúng gu bà bầu, găp chủ shop siêu dễ thương , cực chiều khách luôn nhé, bạn nào có thời gian thì ghé nha, địa chỉ dễ tìm, shop sạch sẽ , phong cách chuyên nghiệp .",4
133,"Khách hàng của ChuChu lâu năm rồi, thường mình đặt online buổi sáng là chiều có liền, rất đúng theo giờ hẹn, phí ship lại rẻ so với những chỗ khác, chủ shop lại rất nhiệt tình. mua nhiều lại còn được quà tặng bất ngờ làm mình cứ tưởng giao dư hihi. Những món ăn hầu như đều hợp khẩu vị, rất lạ miệng . Chúc shop ngày một phát triển nhé .",4
134,"Gửi Chu Chu shop:

Bạn có thể chi thêm 50K hay 100K cho shop này với thái độ hết sức bình thường và happy, nhưng cũng sẵn sàng khó chịu, gay gắt với shop kia > Tất cả là xuất phát từ cách mà shop các bạn đã communicate vs khách hàng của mình. Chúng ta nói chuyện vs nhau mà điện thoại mà nên khẩu ngữ quan trọng lắm...mình nói gì, giọng ra sao khách hàng đều có thể cảm nhận dc. 

Mỗi shop bán hàng đều có chính sách của riêng họ và khách hàng cũng phải đi ngồi dành thời gian để đi deal lại với shop về những chính sách của họ để làm gì. 

> Do đó, dù cho shop đông khách đến đâu thì cũng đừng tỏ ra thái độ ""bất cần"" và "" thiếu tôn trọng"" với khách hàng bằng những câu từ nghe rất lạ kỳ - vốn dĩ không dành cho ngữ cảnh khi bạn nói chuyện với khách hàng!",2
135,"Mình rất ấn tượng với sức hấp dẫn của các món ăn ở đây, nên gọi đến nhờ ship hàng. Nhưng thái độ nói chuyện của shop làm mình hoàn toàn thất vọng và hủy liền đơn hàng. Thức ăn ngon cỡ nào mà thiếu sự vui vẻ thì cũng chẳng còn ngon!
Thực tình mình không muốn ảnh hưởng đến việc kinh doanh của shop, hy vọng review này sẽ góp phần cải thiện dịch vụ của shop.",2
136,"Mình biết chỗ này do 1 người bạn giới thiệu, gom bill với mấy chị trên công ty, nên kiu ship luôn cho tiện, dòm giá trên web của shop ròi alo hotline thôi.

Giao đúng giờ và phong cách nói chuyện của nhân viên khá ok. :)) ấn tượng đầu tiên khá tốt. 

Còn về món ăn đây, mình gọi ship 1 gà cay, 2 gà lá chanh, 1 phô mai ông già, 1 tóp mỡ chiên giòn, trên 300k nên được free ship. 

Món ăn ở đây nói rẻ thì ko rẻ, nhưng rất chất lượng và sạch sẽ, theo cảm nhận của mình là như vậy. Tóp mỡ thì hơi hôi gió nên mình ko thích lắm, còn lại món nào cũng ngon hết, đặc biệt là phô mai ông già. :)) ghiền ròi. Khô gà cũng ngon, có tắc vắt vào nữa là bá cháy bọ chét. 

Sẽ ủng hộ shop dài dài",4
137,"mua rong biển cháy tỏi thì ngon nè, chùm ruột cũng ổn, da heo muối ớt thì mình không ăn mà bạn mình ăn, bạn bảo cũng được á. nói chung thích nhất rong biển ^^",4
138,"Đặt hàng thì hôm sau giao, cũng đc. Rong biển miếng hơi lớn + dày, mình tự dùng kéo cắt nhỏ ra thì ăn rất ok. Tóp mỡ ngon, giòn, ăn béo mà k quá ngậy. Da heo phô mai ăn k giống da heo tí nào, phô mai k thơm, ăn k biết mình đang ăn món gì??? Mình đưa mời mọi ng ăn, ai cũng nói k giống da heo, giống bánh snack hơn. Order trên 300k free ship nên cũng ổn.",4
139,"Bánh tráng ngon nhất luôn ! Ngon ơi là ngon luônnnn !!!! Hôm bữa mua bịch nhỏ ăn k đủ nên phải mua bịch bự ăn. Ai ngờ bịch bự lắm luôn !!! Bánh tráng thơm tỏi, đậm đà, ko khô cứng như bình thường. Mà lưu ý cay đó nhé. Tóp mỡ hơi nhạt nhưng ngon thơm giòn. Da gà ngon kinh khủng !! Đậm đà, giòn, màu vàng cũng đẹp. ❤️❤️❤️❤️

Mình thích nhất da gà và bánh tráng nha. 
Nhân viên làm việc nhanh gọn lẹ, hứa giao h nào là giao h đó. Nói chung là chúc ChuChu làm ăn phát đạt và luôn thành công nha !",4
140,"Shop đóng gói và giao hàng rất kỹ. Từ lúc order đến lúc nhận được hàng cũng sớm nữa. Sáng order chiều có liền. Nhận được đồ ăn thích ơi là thích.
Da heo tỏi ớt tẩm vị vừa ăn, thơm mùi tỏi, cay cay giòn giòn ăn rất thích. Mình order 500g là được hũ to như trên, đóng gói cẩn thận.
Rong biển sấy khô chưa mở ra ăn nữa. Sợ ăn không kịp bị hư. Lúc order thấy shop ghi là bịch zip tưởng là có khóa lại sau khi ăn nhưng hóa ra là bịch hút chân không. V hơi khó bảo quản.
Trên 300k đc free ship nha",4
141,"Bạn mình order qua facebook. 
Giao hàng : nhanh, đúng hẹn
Hình thức: đẹp, đóng gói kỹ lưỡng, chuyên nghiệp (có thể dùng làm quà tặng được)
Chất lượng: ngon, có mấy món ghiền luôn rồi chắc tăng cân quá ^_^. Món chuối ngào đường theo mình nên có gừng sẽ đỡ ngán và ngon hơn. 
Giá cả: chấp nhận được, HĐ > 300k sẽ free ship",4
142,"Cái này gọi là Rong biển cháy tỏi, Vệ Quân mới mua về để ăn với cơm. 

Rong biển miếng bự mà dai, cắn thích ghê. Còn tỏi thì giòn rụm, ăn càng phê hơn nữa. 

Món này ăn với cơm là quá hợp rồi. Tiệm gần nhà Vệ Quân, Vệ Quân đi bộ 200 bước là tới.

Bịch này là 110gram, 55k. Vệ Quân dự tính ăn với cơm trong khoảng 5 ngày.
Cơ mà Vệ Quân khuyên là đi tới nơi xem thử đi. Bữa Vệ Quân tới , nhìn vào thấy ghê ghê sao á. 

Vệ Quân giao dịch với chủ shop qua khe cửa. Làm gì mà hông dám mở cửa zữ zậy trời . 
Mà cái hẻm xẹt xẹt như zậy là biết nhỏ rùi đấy. Vệ Quân đi bộ mới đi vào chứ xe máy thì hông biết sao.",3
143,"mình mua rong biển, da gà với cơm cháy chà bông phô mai. rong biển là đc nhất, da gà bị hôi dầu, mới ăn miếng là hok muốn ăn nữa. Cơm cháy chá bông dở, chưa ăn mấy cái khác, nhưng chắc hok dám mua nữa.",2
